IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
156232250,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,15:30,RICHMOND,NONE,20TH AV / GEARY BL,-122.479384,37.7803327,(37.7803326972451/ -122.47938403981)
150826516,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,9/20/2015,15:30,NORTHERN,NONE,1100 Block of BAY ST,-122.4252886,37.80406743,(37.8040674317984/ -122.425288604907)
150825950,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,9/20/2015,15:15,INGLESIDE,UNFOUNDED,MISSION ST / RUSSIA AV,-122.4371505,37.721574,(37.7215739965112/ -122.437150548382)
150828164,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,9/20/2015,15:15,CENTRAL,NONE,200 Block of POST ST,-122.4060002,37.78854062,(37.7885406192723/ -122.406000218489)
150825881,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,9/20/2015,15:09,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406482,37.78273179,(37.7827317884887/ -122.406481972743)
156245281,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,15:00,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333,(37.7800332991006/ -122.464279879446)
150826425,MISSING PERSON,MISSING ADULT,Sunday,9/20/2015,15:00,CENTRAL,NONE,1300 Block of PINE ST,-122.4180281,37.78988129,(37.7898812870744/ -122.418028132982)
150825897,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Sunday,9/20/2015,15:00,MISSION,ARREST/ BOOKED,HARRISON ST / 13TH ST,-122.4133885,37.76950065,(37.7695006538677/ -122.413388483267)
150842374,BURGLARY,BURGLARY/ UNLAWFUL ENTRY,Sunday,9/20/2015,15:00,CENTRAL,NONE,1200 Block of TAYLOR ST,-122.4129902,37.79387621,(37.7938762078784/ -122.412990212712)
150825944,OTHER OFFENSES,PROBATION VIOLATION,Sunday,9/20/2015,14:51,SOUTHERN,ARREST/ BOOKED,0 Block of SOUTH VAN NESS AV,-122.4190712,37.77404766,(37.774047662207/ -122.419071200759)
150825944,OTHER OFFENSES,RESISTING ARREST,Sunday,9/20/2015,14:51,SOUTHERN,ARREST/ BOOKED,0 Block of SOUTH VAN NESS AV,-122.4190712,37.77404766,(37.774047662207/ -122.419071200759)
150825944,NON-CRIMINAL,CASE CLOSURE,Sunday,9/20/2015,14:51,SOUTHERN,ARREST/ BOOKED,0 Block of SOUTH VAN NESS AV,-122.4190712,37.77404766,(37.774047662207/ -122.419071200759)
150825944,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,9/20/2015,14:51,SOUTHERN,ARREST/ BOOKED,0 Block of SOUTH VAN NESS AV,-122.4190712,37.77404766,(37.774047662207/ -122.419071200759)
150825944,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,9/20/2015,14:51,SOUTHERN,ARREST/ BOOKED,0 Block of SOUTH VAN NESS AV,-122.4190712,37.77404766,(37.774047662207/ -122.419071200759)
150825825,OTHER OFFENSES,CONSPIRACY,Sunday,9/20/2015,14:31,SOUTHERN,ARREST/ BOOKED,1100 Block of MARKET ST,-122.4135641,37.77951403,(37.779514030063/ -122.413564091744)
150825825,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT/ STRONGARM,Sunday,9/20/2015,14:31,SOUTHERN,ARREST/ BOOKED,1100 Block of MARKET ST,-122.4135641,37.77951403,(37.779514030063/ -122.413564091744)
150825825,WARRANTS,WARRANT ARREST,Sunday,9/20/2015,14:31,SOUTHERN,ARREST/ BOOKED,1100 Block of MARKET ST,-122.4135641,37.77951403,(37.779514030063/ -122.413564091744)
150831587,BURGLARY,BURGLARY/ HOT PROWL/ UNLAWFUL ENTRY,Sunday,9/20/2015,14:30,INGLESIDE,NONE,700 Block of RUSSIA AV,-122.4312094,37.7186724,(37.718672395479/ -122.431209370266)
156233424,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,9/20/2015,14:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
150825784,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Sunday,9/20/2015,14:20,CENTRAL,NONE,600 Block of GRANT AV,-122.4061039,37.79291528,(37.7929152772297/ -122.406103945961)
156234905,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,14:00,INGLESIDE,NONE,200 Block of STAPLES AV,-122.4477291,37.72913271,(37.7291327061291/ -122.447729095753)
150826873,NON-CRIMINAL,FOUND PROPERTY,Sunday,9/20/2015,14:00,NORTHERN,NONE,1300 Block of GREENWICH ST,-122.421915,37.80078121,(37.8007812085936/ -122.4219150033)
150825762,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,9/20/2015,13:58,MISSION,NONE,1700 Block of 15TH ST,-122.4226574,37.76644742,(37.7664474181041/ -122.422657383965)
150825762,TRESPASS,TRESPASSING,Sunday,9/20/2015,13:58,MISSION,NONE,1700 Block of 15TH ST,-122.4226574,37.76644742,(37.7664474181041/ -122.422657383965)
150825756,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,9/20/2015,13:56,NORTHERN,ARREST/ CITED,MCALLISTER ST / WEBSTER ST,-122.4300476,37.77884879,(37.7788487867396/ -122.430047639392)
150825671,ASSAULT,BATTERY,Sunday,9/20/2015,13:36,NORTHERN,NONE,2000 Block of UNION ST,-122.4330522,37.79745472,(37.7974547210515/ -122.433052223884)
150825671,ROBBERY,ROBBERY/ BODILY FORCE,Sunday,9/20/2015,13:36,NORTHERN,NONE,2000 Block of UNION ST,-122.4330522,37.79745472,(37.7974547210515/ -122.433052223884)
150825938,WARRANTS,WARRANT ARREST,Sunday,9/20/2015,13:32,CENTRAL,ARREST/ BOOKED,200 Block of POST ST,-122.4060218,37.78864912,(37.7886491245294/ -122.406021838484)
150825938,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,9/20/2015,13:32,CENTRAL,ARREST/ BOOKED,200 Block of POST ST,-122.4060218,37.78864912,(37.7886491245294/ -122.406021838484)
150825938,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,9/20/2015,13:32,CENTRAL,ARREST/ BOOKED,200 Block of POST ST,-122.4060218,37.78864912,(37.7886491245294/ -122.406021838484)
150825734,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Sunday,9/20/2015,13:32,INGLESIDE,EXCEPTIONAL CLEARANCE,3900 Block of FOLSOM ST,-122.4134903,37.7376839,(37.7376838954859/ -122.413490261204)
150829441,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,9/20/2015,13:30,MISSION,NONE,2800 Block of MISSION ST,-122.418434,37.75141993,(37.7514199300011/ -122.418434028318)
150826839,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,9/20/2015,13:30,CENTRAL,NONE,1500 Block of HYDE ST,-122.418273,37.79501537,(37.7950153661233/ -122.418272974845)
150829441,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Sunday,9/20/2015,13:30,MISSION,NONE,2800 Block of MISSION ST,-122.418434,37.75141993,(37.7514199300011/ -122.418434028318)
150826011,VEHICLE THEFT,STOLEN TRUCK,Sunday,9/20/2015,13:30,SOUTHERN,NONE,100 Block of 7TH ST,-122.4102061,37.77855186,(37.7785518573238/ -122.410206085179)
150825706,ROBBERY,ROBBERY/ BODILY FORCE,Sunday,9/20/2015,13:18,NORTHERN,ARREST/ BOOKED,WILLOW ST / LARKIN ST,-122.4176223,37.78377624,(37.7837762385684/ -122.41762232101)
150825580,FORGERY/COUNTERFEITING,MONEY/ CHANGING FACE AMOUNT,Sunday,9/20/2015,13:14,SOUTHERN,ARREST/ BOOKED,MISSION ST / 8TH ST,-122.4131609,37.77745666,(37.7774566611807/ -122.41316085097)
150825580,WARRANTS,ENROUTE TO PAROLE OFFICER,Sunday,9/20/2015,13:14,SOUTHERN,ARREST/ BOOKED,MISSION ST / 8TH ST,-122.4131609,37.77745666,(37.7774566611807/ -122.41316085097)
150825580,WARRANTS,WARRANT ARREST,Sunday,9/20/2015,13:14,SOUTHERN,ARREST/ BOOKED,MISSION ST / 8TH ST,-122.4131609,37.77745666,(37.7774566611807/ -122.41316085097)
150825580,DRUG/NARCOTIC,POSSESSION OF COCAINE,Sunday,9/20/2015,13:14,SOUTHERN,ARREST/ BOOKED,MISSION ST / 8TH ST,-122.4131609,37.77745666,(37.7774566611807/ -122.41316085097)
150825580,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,9/20/2015,13:14,SOUTHERN,ARREST/ BOOKED,MISSION ST / 8TH ST,-122.4131609,37.77745666,(37.7774566611807/ -122.41316085097)
150825580,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,9/20/2015,13:14,SOUTHERN,ARREST/ BOOKED,MISSION ST / 8TH ST,-122.4131609,37.77745666,(37.7774566611807/ -122.41316085097)
150827053,MISSING PERSON,FOUND PERSON,Sunday,9/20/2015,13:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.4079992,37.77782417,(37.7778241673064/ -122.407999186749)
150830943,NON-CRIMINAL,LOST PROPERTY,Sunday,9/20/2015,13:00,NORTHERN,NONE,1200 Block of GOLDEN GATE AV,-122.4310981,37.77961714,(37.779617141304/ -122.431098051937)
150830830,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,9/20/2015,13:00,CENTRAL,NONE,700 Block of MASON ST,-122.4104097,37.79017957,(37.79017957218/ -122.410409686892)
150830830,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,9/20/2015,13:00,CENTRAL,NONE,700 Block of MASON ST,-122.4104097,37.79017957,(37.79017957218/ -122.410409686892)
150832814,NON-CRIMINAL,STAY AWAY OR COURT ORDER/ NON-DV RELATED,Sunday,9/20/2015,13:00,MISSION,NONE,200 Block of DOLORES ST,-122.4266671,37.76598716,(37.7659871570237/ -122.42666706177)
150827053,MISSING PERSON,MISSING JUVENILE,Sunday,9/20/2015,13:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.4079992,37.77782417,(37.7778241673064/ -122.407999186749)
156232266,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,9/20/2015,13:00,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333,(37.7800332991006/ -122.464279879446)
150825609,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,9/20/2015,13:00,SOUTHERN,ARREST/ BOOKED,MARKET ST / 6TH ST,-122.4102935,37.78223059,(37.7822305870036/ -122.41029351969)
150826209,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Sunday,9/20/2015,13:00,TENDERLOIN,NONE,200 Block of EDDY ST,-122.4117783,37.78398056,(37.7839805592634/ -122.411778295992)
150831656,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,9/20/2015,13:00,BAYVIEW,NONE,CAMBRIDGE ST / SILVER AV,-122.4194854,37.72904641,(37.7290464101403/ -122.419485385745)
150825499,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Sunday,9/20/2015,12:55,SOUTHERN,ARREST/ BOOKED,500 Block of BRYANT ST,-122.39619,37.78112388,(37.7811238760285/ -122.396189956978)
150825574,ASSAULT,BATTERY,Sunday,9/20/2015,12:50,CENTRAL,NONE,300 Block of JEFFERSON ST,-122.4182707,37.80785198,(37.8078519838014/ -122.418270696719)
150825740,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,9/20/2015,12:40,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,(37.7841893501425/ -122.407633520742)
156232175,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,12:20,NORTHERN,NONE,1100 Block of GEARY BL,-122.4222154,37.78552781,(37.7855278107726/ -122.422215377725)
150825615,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,9/20/2015,12:17,SOUTHERN,ARREST/ BOOKED,800 Block of MARKET ST,-122.4076335,37.78418935,(37.7841893501425/ -122.407633520742)
150825615,WARRANTS,WARRANT ARREST,Sunday,9/20/2015,12:17,SOUTHERN,ARREST/ BOOKED,800 Block of MARKET ST,-122.4076335,37.78418935,(37.7841893501425/ -122.407633520742)
156238305,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,9/20/2015,12:03,NORTHERN,NONE,CHESTNUT ST / AVILA ST,-122.4403124,37.80030131,(37.8003013096043/ -122.440312380104)
150854454,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,9/20/2015,12:00,TARAVAL,NONE,1800 Block of 27TH AV,-122.4850476,37.75290956,(37.7529095579138/ -122.485047597598)
150826215,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Sunday,9/20/2015,12:00,NORTHERN,NONE,500 Block of BIRCH ST,-122.4257306,37.77791092,(37.7779109179554/ -122.42573060454)
150826908,NON-CRIMINAL,FOUND PROPERTY,Sunday,9/20/2015,12:00,SOUTHERN,NONE,0 Block of 5TH ST,-122.4070512,37.78326369,(37.7832636870331/ -122.407051190493)
150836509,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,9/20/2015,12:00,TARAVAL,NONE,200 Block of LOBOS ST,-122.4608617,37.71495085,(37.714950853585/ -122.460861739121)
150831060,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,9/20/2015,12:00,CENTRAL,NONE,100 Block of BEACH ST,-122.4115337,37.80784366,(37.8078436638146/ -122.411533653826)
156233913,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Sunday,9/20/2015,12:00,SOUTHERN,NONE,MISSION ST / 6TH ST,-122.4087106,37.78097067,(37.7809706722053/ -122.408710606663)
150836515,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,9/20/2015,12:00,RICHMOND,NONE,16TH AV / CABRILLO ST,-122.4746843,37.77487366,(37.774873663394/ -122.474684250242)
150825530,BURGLARY,BURGLARY/BLDG. UNDER CONSTRUCTION/ UNLAWFUL ENTRY,Sunday,9/20/2015,11:56,SOUTHERN,ARREST/ BOOKED,400 Block of FOLSOM ST,-122.3941728,37.78746432,(37.7874643193106/ -122.394172783809)
150825530,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,9/20/2015,11:56,SOUTHERN,ARREST/ BOOKED,400 Block of FOLSOM ST,-122.3941728,37.78746432,(37.7874643193106/ -122.394172783809)
150825693,FRAUD,CREDIT CARD/ THEFT BY USE OF,Sunday,9/20/2015,11:55,TARAVAL,NONE,1900 Block of IRVING ST,-122.4787352,37.76343579,(37.7634357910996/ -122.478735159794)
150837983,NON-CRIMINAL,FOUND PROPERTY,Sunday,9/20/2015,11:45,MISSION,NONE,2100 Block of MARKET ST,-122.4300187,37.76683052,(37.7668305229582/ -122.430018655242)
150825461,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Sunday,9/20/2015,11:45,PARK,JUVENILE BOOKED,GROVE ST / SCOTT ST,-122.4363207,37.77613634,(37.7761363427995/ -122.436320693669)
150825461,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,9/20/2015,11:45,PARK,JUVENILE BOOKED,GROVE ST / SCOTT ST,-122.4363207,37.77613634,(37.7761363427995/ -122.436320693669)
150825461,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,9/20/2015,11:45,PARK,JUVENILE BOOKED,GROVE ST / SCOTT ST,-122.4363207,37.77613634,(37.7761363427995/ -122.436320693669)
150825461,BURGLARY,BURGLARY/ VEHICLE (ARREST MADE),Sunday,9/20/2015,11:45,PARK,JUVENILE BOOKED,GROVE ST / SCOTT ST,-122.4363207,37.77613634,(37.7761363427995/ -122.436320693669)
150825461,OTHER OFFENSES,RESISTING ARREST,Sunday,9/20/2015,11:45,PARK,JUVENILE BOOKED,GROVE ST / SCOTT ST,-122.4363207,37.77613634,(37.7761363427995/ -122.436320693669)
150825405,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Sunday,9/20/2015,11:41,SOUTHERN,ARREST/ BOOKED,1700 Block of MARKET ST,-122.422478,37.77275652,(37.7727565180199/ -122.42247798226)
150825405,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Sunday,9/20/2015,11:41,SOUTHERN,ARREST/ BOOKED,1700 Block of MARKET ST,-122.422478,37.77275652,(37.7727565180199/ -122.42247798226)
150825405,ASSAULT,FALSE IMPRISONMENT,Sunday,9/20/2015,11:41,SOUTHERN,ARREST/ BOOKED,1700 Block of MARKET ST,-122.422478,37.77275652,(37.7727565180199/ -122.42247798226)
150825405,ASSAULT,THREATS AGAINST LIFE,Sunday,9/20/2015,11:41,SOUTHERN,ARREST/ BOOKED,1700 Block of MARKET ST,-122.422478,37.77275652,(37.7727565180199/ -122.42247798226)
150825405,WARRANTS,WARRANT ARREST,Sunday,9/20/2015,11:41,SOUTHERN,ARREST/ BOOKED,1700 Block of MARKET ST,-122.422478,37.77275652,(37.7727565180199/ -122.42247798226)
150825364,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Sunday,9/20/2015,11:37,MISSION,NONE,500 Block of VALENCIA ST,-122.4218765,37.76408889,(37.7640888944532/ -122.421876488492)
150828089,BURGLARY,BURGLARY/ FORCIBLE ENTRY,Sunday,9/20/2015,11:30,MISSION,NONE,3300 Block of CESAR CHAVEZ ST,-122.417067,37.74828543,(37.748285429414/ -122.417067044038)
150825289,ASSAULT,THREATS AGAINST LIFE,Sunday,9/20/2015,11:30,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,(37.7841893501425/ -122.407633520742)
156233292,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,9/20/2015,11:30,SOUTHERN,NONE,100 Block of 9TH ST,-122.4138966,37.77565754,(37.7756575377044/ -122.413896579251)
150825546,NON-CRIMINAL,DEATH REPORT/ CAUSE UNKNOWN,Sunday,9/20/2015,11:17,NORTHERN,NONE,300 Block of FULTON ST,-122.4225365,37.77879588,(37.7787958771466/ -122.422536478306)
150825336,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Sunday,9/20/2015,11:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
156233866,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,11:00,SOUTHERN,NONE,TOWNSEND ST / THE EMBARCADEROSOUTH ST,-122.3880886,37.78185486,(37.781854860395/ -122.388088570185)
150825342,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,11:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
150839638,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,9/20/2015,11:00,NORTHERN,NONE,9TH ST / MARKET ST,-122.4162938,37.77749368,(37.777493677735/ -122.416293820935)
150825132,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,9/20/2015,10:48,TARAVAL,ARREST/ BOOKED,KIRKHAM ST / 9TH AV,-122.4660519,37.76031079,(37.7603107892668/ -122.466051881596)
150825900,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,9/20/2015,10:33,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719,(37.7852071918419/ -122.406690592261)
150833652,BURGLARY,BURGLARY OF RESIDENCE/ ATTEMPTED FORCIBLE ENTRY,Sunday,9/20/2015,10:30,TARAVAL,NONE,2800 Block of 39TH AV,-122.4966318,37.73419454,(37.7341945427304/ -122.496631765036)
150825201,ASSAULT,ATTEMPTED HOMICIDE WITH BODILY FORCE,Sunday,9/20/2015,10:30,INGLESIDE,ARREST/ BOOKED,0 Block of MCCARTHY AV,-122.4140167,37.71021398,(37.7102139757025/ -122.414016735122)
150825201,BRIBERY,DISSUADING WITNESS/ VICTIM,Sunday,9/20/2015,10:30,INGLESIDE,ARREST/ BOOKED,0 Block of MCCARTHY AV,-122.4140167,37.71021398,(37.7102139757025/ -122.414016735122)
150825201,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,9/20/2015,10:30,INGLESIDE,ARREST/ BOOKED,0 Block of MCCARTHY AV,-122.4140167,37.71021398,(37.7102139757025/ -122.414016735122)
150825201,ASSAULT,THREATS AGAINST LIFE,Sunday,9/20/2015,10:30,INGLESIDE,ARREST/ BOOKED,0 Block of MCCARTHY AV,-122.4140167,37.71021398,(37.7102139757025/ -122.414016735122)
150825201,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,9/20/2015,10:30,INGLESIDE,ARREST/ BOOKED,0 Block of MCCARTHY AV,-122.4140167,37.71021398,(37.7102139757025/ -122.414016735122)
150825223,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,9/20/2015,10:20,SOUTHERN,ARREST/ BOOKED,600 Block of MINNA ST,-122.4123158,37.77734304,(37.777343040466/ -122.412315780647)
150825223,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,9/20/2015,10:20,SOUTHERN,ARREST/ BOOKED,600 Block of MINNA ST,-122.4123158,37.77734304,(37.777343040466/ -122.412315780647)
150828001,NON-CRIMINAL,LOST PROPERTY,Sunday,9/20/2015,10:00,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.4159234,37.80859051,(37.8085905137102/ -122.415923448242)
150825427,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,9/20/2015,10:00,NORTHERN,NONE,1900 Block of CLAY ST,-122.425187,37.79191338,(37.791913382979/ -122.425187017072)
150825427,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,9/20/2015,10:00,NORTHERN,NONE,1900 Block of CLAY ST,-122.425187,37.79191338,(37.791913382979/ -122.425187017072)
150851949,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,9/20/2015,10:00,BAYVIEW,NONE,1200 Block of REVERE AV,-122.3835994,37.72801023,(37.7280102316098/ -122.383599364346)
156232197,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,10:00,NORTHERN,NONE,FRANKLIN ST / ELLIS ST,-122.4226542,37.78362012,(37.7836201224351/ -122.422654162984)
150825728,NON-CRIMINAL,FOUND PROPERTY,Sunday,9/20/2015,10:00,TARAVAL,NONE,19TH AV / HOLLOWAY AV,-122.4752222,37.72105715,(37.7210571460375/ -122.475222189932)
150826061,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,9/20/2015,10:00,CENTRAL,NONE,900 Block of NORTHPOINT ST,-122.4228577,37.80544404,(37.8054440413944/ -122.422857719558)
156232733,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,9/20/2015,10:00,PARK,NONE,1500 Block of HAIGHT ST,-122.4477611,37.76984649,(37.7698464875415/ -122.44776112232)
150825110,WEAPON LAWS,POSS OF TEAR GAS WEAPON,Sunday,9/20/2015,9:50,TENDERLOIN,ARREST/ BOOKED,600 Block of ELLIS ST,-122.4169161,37.78439445,(37.7843944492068/ -122.416916142188)
150825110,ASSAULT,BATTERY,Sunday,9/20/2015,9:50,TENDERLOIN,ARREST/ BOOKED,600 Block of ELLIS ST,-122.4169161,37.78439445,(37.7843944492068/ -122.416916142188)
150826005,BURGLARY,BURGLARY/STORE UNDER CONSTRUCTION/ ATT. FORCIBLE,Sunday,9/20/2015,9:50,NORTHERN,NONE,200 Block of VANNESS AV,-122.4199337,37.77776524,(37.7777652404538/ -122.419933661338)
150825110,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,9/20/2015,9:50,TENDERLOIN,ARREST/ BOOKED,600 Block of ELLIS ST,-122.4169161,37.78439445,(37.7843944492068/ -122.416916142188)
156237846,NON-CRIMINAL,LOST PROPERTY,Sunday,9/20/2015,9:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
150826265,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,9:30,BAYVIEW,NONE,1000 Block of 16TH ST,-122.3973841,37.76634432,(37.7663443175345/ -122.397384063569)
150825916,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,9/20/2015,9:30,INGLESIDE,NONE,100 Block of RUTLAND ST,-122.405528,37.71694793,(37.7169479263456/ -122.405527956606)
150825853,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,9/20/2015,9:30,BAYVIEW,NONE,600 Block of KEITH ST,-122.3827793,37.7371979,(37.7371978950809/ -122.382779253988)
156232761,NON-CRIMINAL,LOST PROPERTY,Sunday,9/20/2015,9:00,PARK,NONE,ARGUELLO BL / FREDERICK ST,-122.4577908,37.76601361,(37.7660136124527/ -122.457790849275)
150825251,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Sunday,9/20/2015,9:00,NORTHERN,NONE,2400 Block of SACRAMENTO ST,-122.4338001,37.78981,(37.7898100005704/ -122.433800051784)
150825643,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,9/20/2015,9:00,MISSION,NONE,2100 Block of FOLSOM ST,-122.4151443,37.76287838,(37.7628783835763/ -122.415144329833)
150829883,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,9/20/2015,9:00,SOUTHERN,NONE,600 Block of KING ST,-122.4016684,37.77052835,(37.7705283528618/ -122.401668404902)
150825433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/20/2015,9:00,CENTRAL,NONE,BEACH ST / POLK ST,-122.4238488,37.80622143,(37.8062214269911/ -122.42384881373)
150825035,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Sunday,9/20/2015,9:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,(37.7985083480435/ -122.409791662293)
150827815,NON-CRIMINAL,LOST PROPERTY,Sunday,9/20/2015,9:00,SOUTHERN,NONE,5TH ST / HOWARD ST,-122.4049344,37.78149872,(37.7814987213218/ -122.404934413339)
150825013,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Sunday,9/20/2015,8:50,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150825057,NON-CRIMINAL,LICENSE PLATE/ RECOVERED,Sunday,9/20/2015,8:45,MISSION,NONE,JULIAN AV / 15TH ST,-122.4210579,37.76659878,(37.7665987781478/ -122.421057854839)
150825057,ROBBERY,ROBBERY/ ARMED WITH A GUN,Sunday,9/20/2015,8:45,MISSION,NONE,JULIAN AV / 15TH ST,-122.4210579,37.76659878,(37.7665987781478/ -122.421057854839)
150825057,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,9/20/2015,8:45,MISSION,NONE,JULIAN AV / 15TH ST,-122.4210579,37.76659878,(37.7665987781478/ -122.421057854839)
150825057,BRIBERY,DISSUADING WITNESS/ VICTIM,Sunday,9/20/2015,8:45,MISSION,NONE,JULIAN AV / 15TH ST,-122.4210579,37.76659878,(37.7665987781478/ -122.421057854839)
150824946,ASSAULT,BATTERY,Sunday,9/20/2015,8:40,SOUTHERN,NONE,900 Block of MARKET ST,-122.4097084,37.78282765,(37.7828276498838/ -122.409708423721)
